Class,Mean Intensity,Std Intensity,Mean R,Mean G,Mean B,Std R,Std G,Std B,Var R,Var G,Var B
e,78.9488,65.18666565,125.556,66.2412,22.1588,74.27959925,67.52563234,49.843852,5517.458864,4559.711023,2484.409583
e,17.8672,12.64471289,38.072,10.3812,2.8772,23.42549927,9.807990954,1.951133045,548.754016,96.19668656,3.80692016
e,81.006,25.6969174,146.5604,62.8916,2.6364,42.10522951,22.40967312,2.733824252,1772.850352,502.1934494,7.47379504
e,158.168,21.88343154,245.3776,143.3624,5.8256,15.50560603,30.54964265,8.984519166,240.4238182,933.2806662,80.72158464
e,46.5288,47.2328569,82.9828,36.188,4.2364,68.945939,45.54752964,7.572668951,4753.542504,2074.577456,57.34531504
e,18.5072,17.71912944,38.3136,11.2968,2.94,32.29454528,13.93613683,1.976360291,1042.937655,194.2159098,3.906
e,93.9144,27.07915569,166.0636,74.954,2.4504,43.0354128,24.29450728,2.680660337,1852.046755,590.223084,7.18593984
e,125.99,64.36724866,188.6888,114.8796,18.6888,74.05834966,70.47221512,36.68353247,5484.639155,4966.333104,1345.681555
e,16.1984,11.36661064,35.2148,8.9296,3.8084,18.9851695,9.762614601,2.113880186,360.436661,95.30864384,4.46848944
e,144.4896,69.00439618,199.2752,139.1992,28.0012,70.5985911,79.05641732,39.5679921,4984.161065,6249.917119,1565.625999
e,87.6112,52.67996996,153.324,70.4532,3.7484,78.56766144,50.68306038,4.228226276,6172.877424,2568.77261,17.87789744
e,88.888,49.08987122,164.8144,65.878,8.3048,66.24690146,51.44072235,15.58036896,4388.651953,2646.147916,242.747897
e,56.6296,29.59057289,125.1608,31.9744,4.0676,60.43106274,20.50582709,6.891315567,3651.913343,420.4889446,47.49023024
e,120.9364,13.12147686,126.5936,114.7224,137.8292,13.55653492,13.87010232,14.27868437,183.779639,192.3797382,203.8808274
e,150.558,20.87295465,169.5264,141.1388,149.2108,30.05915007,20.95025381,23.69639558,903.552503,438.9131346,561.5191634
e,119.8012,11.26623622,128.1684,112.948,133.4604,15.61033124,12.248612,14.65710858,243.6824414,150.028496,214.8308318
e,131.1668,16.54663041,157.7612,120.6464,115.5008,31.6807477,13.83947134,9.267815242,1003.669775,191.530967,85.89239936
e,105.7488,12.88972065,132.2892,92.1648,106,25.64449187,11.19385729,14.38957956,657.6399634,125.302441,207.06
e,138.112,14.86510868,136.3316,135.7588,154.7824,13.68236973,15.20086256,18.13305959,187.2072414,231.0662226,328.8078502
e,134.642,9.144891251,141.2248,131.2384,134.9176,7.85655554,9.890114531,13.45557172,61.72546496,97.81436544,181.0524102
e,108.9524,18.57087328,122.528,104.1692,97.9444,20.03545897,17.55081113,22.53572516,401.419616,308.0309714,507.8589086
e,92.1808,24.85637366,110.1288,81.2716,101.204,41.48791885,21.02718796,23.44063105,1721.247411,442.1426334,549.463184
e,108.2612,11.02086088,111.7444,102.3736,129.5956,10.71551532,11.67213875,12.37753047,114.8222686,136.238823,153.2032606
e,121.1564,15.62572043,147.6004,108.3064,117.874,30.41261449,13.42358071,13.59410622,924.9271198,180.192519,184.799724
e,203.8652,10.70550461,248.0488,196.292,126.7744,5.014062082,12.28961903,21.04038746,25.14081856,151.034736,442.6979046
e,209.6448,10.82102735,246.702,203.792,142.5732,7.865494009,11.74771195,16.80851694,61.865996,138.008736,282.5262418
e,204.0736,26.24815771,242.4156,199.826,125.092,15.66871011,30.36712242,36.88704293,245.5084766,922.162124,1360.653936
e,130.8084,40.43207253,189.6396,118.2464,40.9244,41.75788443,41.32337942,34.47988812,1743.720912,1707.621687,1188.862685
e,172.4764,23.23694995,233.3076,161.022,71.6536,19.99218303,25.26003793,25.92700536,399.6873822,638.069516,672.209607
e,175.8996,49.41224059,222.3696,169.2636,88.0168,49.09814045,53.04664094,47.22215283,2410.627396,2813.946115,2229.931718
e,163.5376,19.87287061,236.3296,146.6908,59.202,19.66920852,20.95316671,17.45640272,386.8777638,439.0351954,304.725996
e,114.2492,33.60176036,172.1016,101.3984,28.5664,36.31093606,33.9258438,26.90962636,1318.484077,1150.962877,724.127991
e,98.5516,29.77748373,157.3252,84.5152,16.3824,36.45838511,29.22634717,17.22189799,1329.213845,854.179369,296.5937702
e,188.2728,9.467543512,250.178,175.7164,90.5492,3.872869221,11.84287005,17.92041237,14.999116,140.253571,321.1411794
e,178.4276,26.65100295,240.7764,166.0852,78.3256,23.10892475,29.03821518,28.63567678,534.022403,843.217941,820.0019846
e,63.7184,15.02003667,80.2792,59.2096,43.4664,20.04705583,14.12515727,10.4423403,401.8844474,199.5200678,109.042471
e,76.5632,51.47189919,86.072,75.8156,55.5108,54.14095322,51.46256889,46.5643671,2931.242816,2648.395997,2168.240283
e,48.9644,26.44368985,65.8652,44.51,27.7504,39.8304686,22.38602019,20.36222237,1586.466229,501.1339,414.6200998
e,82.324,37.1980621,110.8408,74.7616,46.4484,54.93253549,32.45564304,25.03995482,3017.583455,1053.368765,626.9993374
e,93.4144,45.14341893,125.5672,84.2968,55.9332,66.61441799,39.43752413,28.29901655,4437.480684,1555.31831,800.8343378
e,121.0712,28.07726003,159.5764,109.9744,77.4028,40.46278491,29.12714446,26.82234427,1637.236963,848.3905446,719.4381522
e,78.2296,35.19313689,92.2252,75.8664,53.718,38.82229366,34.45184104,30.58395782,1507.170485,1186.929351,935.378476
e,114.384,45.17769078,135.2816,110.3796,80.2372,47.26644371,45.35038152,41.06174054,2234.116701,2056.657104,1686.066536
e,108.4076,27.12681076,127.9428,103.9992,79.7236,33.58421546,26.00761426,22.8836711,1127.899528,676.3959994,523.662403
e,43.0316,30.58416913,51.4468,41.5648,28.4968,34.52012702,29.87787477,24.48223008,1191.63917,892.687401,599.3795898
e,69.5792,14.9319164,92.2844,62.8788,44.546,24.8130997,12.3034024,9.698859933,615.6899166,151.3737106,94.067884
e,164.8624,29.45584265,221.7472,148.4008,100.0644,20.77413999,33.84811013,31.33309197,431.5648922,1145.694559,981.7626526
e,197.5704,53.51420974,231.1496,187.5584,160.6844,30.14041838,63.8327329,68.56614906,908.4448198,4074.617789,4701.316797
e,159.4168,40.38472827,215.8204,141.982,100.9204,23.41972126,47.47447394,53.12923549,548.4833438,2253.825676,2822.715664
e,204.2708,37.00828917,240.7584,194.116,160.6244,14.75609804,45.2533418,58.45729488,217.7424294,2047.864944,3417.255325
e,62.5008,10.12582833,111.4152,44.4204,26.9592,14.56232155,9.212234465,4.907131072,212.061209,84.86526384,24.07993536
e,125.1032,32.86619768,186.9316,105.6588,62.7896,28.98686119,35.56752427,30.12415197,840.2381214,1265.048783,907.4645318
e,245.348,18.73620282,252.6468,243.6072,235.0836,5.49847704,22.91417265,35.6782148,30.23324976,525.0593082,1272.935011
e,196.044,31.7901693,240.1952,182.12,151.7828,14.84631594,39.35728649,44.61861074,220.413097,1548.996,1990.820424
e,229.8996,36.67789416,247.1068,225.3604,208.1304,15.89951552,44.68025192,55.81970079,252.7945938,1996.324912,3115.838996
e,82.1208,50.8848485,129.3784,66.278,39.6652,64.57390195,49.3854626,36.52793327,4169.788813,2438.923916,1334.289909
e,88.1236,25.86329297,119.6452,73.8084,78.9724,30.08466913,25.0157968,44.46923024,905.087317,625.7900894,1977.512438
e,104.7528,59.00435655,154.762,89.3948,52.6312,62.12625657,63.3582365,44.80340151,3859.671756,4014.266133,2007.344787
e,33.8936,9.605325556,50.5976,25.6148,32.62,11.90494327,8.870536678,10.29564957,141.7276742,78.68642096,106.0004
e,179.8868,24.26595116,250.452,176.8596,10.4188,10.42932865,35.26491582,23.5425616,108.770896,1243.614288,554.2522066
e,133.202,40.457904,213.0548,118.1848,1.35,40.07178305,49.18129979,1.851350858,1605.747797,2418.800249,3.4275
e,196.9472,20.18251749,196.2664,197.6208,195.3092,18.58417152,20.53247689,22.87118701,345.371431,421.5826074,523.0911954
e,172.4372,16.51819773,195.7712,168.95,128.87,17.8691592,16.87434443,13.75527172,319.3068506,284.7435,189.2075
e,133.486,43.62303295,157.5776,128.3716,96.5488,42.38158065,46.36313097,40.86738086,1796.198378,2149.539913,1670.142819
e,121.3136,26.17197079,150.9712,108.0508,111.7824,42.5369483,22.42581145,23.08864332,1809.391971,502.9170194,533.0854502
e,138.8824,18.29762198,153.29,136.4964,113.6224,19.69725615,19.51556269,19.79692446,387.9819,380.857187,391.9182182
e,113.7652,27.57598355,137.1152,107.262,86.234,45.32890831,27.78294002,30.55468612,2054.709929,771.891756,933.588844
e,80.1236,21.94984107,90.7188,75.612,75.6184,38.81210799,20.53077339,22.57618173,1506.379727,421.512656,509.6839814
e,94.7088,20.5541432,108.4652,87.8476,93.9372,40.04717205,15.38504385,14.77307199,1603.775989,236.6995742,218.2436562
e,127.3988,29.58123322,169.7692,110.2184,104.7292,58.3047505,21.62238427,19.22614541,3399.443931,467.5275014,369.6446674
e,149.4524,21.96685991,149.1476,149.3068,151.0228,27.54991496,20.72870169,16.03490817,758.9978142,429.6790738,257.1182802
e,169.818,7.012394456,171.6612,169.8864,164.4964,7.104647392,7.008844059,7.667671553,50.47601456,49.12389504,58.79318704
e,107.87,54.39174478,106.7312,108.77,106.0252,55.45369732,53.87865162,54.94465365,3075.112547,2902.9091,3018.914965
e,52.0972,12.53260357,51.1396,51.2124,58.958,16.60935013,11.58116083,13.05184416,275.8705118,134.1232862,170.350636
e,134.4192,13.84535559,124.9804,135.8652,151.9168,16.09044486,13.40673819,13.11443013,258.9024158,179.740629,171.9882778
e,104.656,32.24286687,97.9032,104.9188,121.048,38.41984162,30.47539674,28.1216944,1476.08423,928.7498066,790.829696
e,220.2256,34.08879441,224.0816,219.872,211.7872,30.56105596,34.71094951,40.95287433,933.9781414,1204.850016,1677.137916
e,170.9616,19.41216437,174.2108,171.0772,161.784,16.71595535,20.04147799,23.94269291,279.4231634,401.6608402,573.252544
e,151.1244,12.93986571,157.066,149.854,142.0624,16.20155684,12.72672322,10.93636623,262.490444,161.969484,119.6041062
e,135.6964,14.67804575,138.478,132.9236,142.5704,24.96474146,14.34994645,15.34411431,623.238316,205.920963,235.4418438
e,108.1004,35.00901484,110.8808,104.7088,118.0564,52.19276762,29.64253705,26.70398508,2724.084991,878.6800026,713.102819
e,67.5928,6.626717752,104.9452,54.578,36.2936,9.295708524,6.034825267,5.004417952,86.41019696,36.419116,25.04419904
e,83.2812,10.3088567,125.0896,68.7068,48.9932,17.40739992,8.074901471,5.00323433,303.0175718,65.20403376,25.03235376
e,101.2988,10.31433559,149.5104,83.978,64.0128,18.60880146,7.837443206,5.276119422,346.2874918,61.425516,27.83743616
e,89.4464,17.80586215,123.244,76.1844,68.976,27.01471569,15.34423659,11.18135162,729.794864,235.4455966,125.022624
e,125.0188,12.06048285,197.9696,101.6632,54.0584,17.10297857,11.18077662,10.1917903,292.5118758,125.0097658,103.8725894
e,92.714,9.745573559,133.378,77.948,62.1216,15.10271221,7.973537233,5.360934008,228.091916,63.577296,28.73961344
e,109.8164,18.09988649,158.4344,92.1788,73.0196,27.00034253,15.79715261,12.23101042,729.0184966,249.5500306,149.5976158
e,68.24,19.05959076,136.8492,42.792,19.3796,35.41825602,14.12297193,8.162126184,1254.452859,199.458336,66.62030384
e,57.1528,7.540494159,120.5732,32.4016,18.1652,13.53628611,5.963515527,4.953010091,183.2310418,35.56351744,24.53230896
e,64.724,12.08694436,133.0152,38.8232,19.0336,20.14925728,10.00643502,8.273649197,405.992569,100.1287418,68.45327104
e,87.7948,24.60505422,170.2216,58.586,22.1748,43.18956927,19.43619829,8.301821786,1865.338893,377.765804,68.92024496
e,88.5684,7.803417292,142.4424,68.0192,52.9136,11.16069363,7.121715479,7.2600093,124.5610822,50.71883136,52.70773504
e,88.8952,13.9516385,158.8916,61.9772,43.8892,28.12214518,9.4928963,7.649687795,790.8550494,90.11508016,58.51772336
e,146.7344,7.083661245,246.5828,112.8828,59.1048,7.626686316,8.355229749,4.201930147,58.16634416,69.80986416,17.65621696
e,74.6284,24.26945227,126.6856,54.9032,39.5804,39.05674273,19.26668186,14.14675708,1525.429153,371.2050298,200.1307358
e,95.5352,32.3643378,175.8412,65.0244,42.0624,58.50128873,24.34057938,14.41199869,3422.400783,592.4638046,207.7057062
e,133.9944,15.31315672,231.1272,99.764,55.6796,15.98376114,19.524454,8.595076721,255.4806202,381.204304,73.87534384
e,21.5404,7.784521041,22.156,20.544,25.6896,9.465329577,7.277421521,7.314673734,89.592464,52.960864,53.50445184
e,100.2364,23.41334054,174.5168,72.7848,46.8436,35.9063242,20.97175455,9.690074254,1289.264118,439.814489,93.89753904
e,88.0928,24.93791066,156.5528,61.682,44.5516,47.51048739,17.45570612,12.97009396,2257.246412,304.701676,168.2233374
e,139.5052,22.80955004,127.4416,143.5556,149.5972,22.53087192,22.96110861,23.02981876,507.6401894,527.2125086,530.3725522
e,135.6632,18.22295711,125.722,139.2444,143.9868,18.32416754,18.35764333,18.2756074,335.775116,337.0030686,333.9978258
e,152.0964,37.05298783,143.5196,155.0568,159.328,37.99018842,36.74582934,36.90550658,1443.254416,1350.255974,1362.016416
e,127.9196,46.22346088,123.7812,130.1672,126.9664,47.50354646,45.75323425,45.81094707,2256.586927,2093.358444,2098.642871
e,138.0644,12.06314439,127.8596,141.8792,146.2316,12.15114348,12.27810276,11.18178704,147.6502878,150.7518074,125.0323614
e,118.676,22.28658395,117.5956,119.6668,116.7476,36.18043754,19.14742222,16.99613763,1309.024061,366.6237778,288.8686942
e,71.01,24.79819953,78.0732,69.2148,61.7576,29.71423635,23.98095621,24.79644415,882.9358418,575.086261,614.8636422
e,133.924,13.19584116,139.2176,132.3196,128.5064,28.86333055,10.64611929,11.716636,833.0918502,113.3398558,137.279559
e,154.3852,18.76888971,143.5452,158.1148,163.7212,19.06233871,18.70112352,18.9179563,363.372757,349.732021,357.8890706
e,142.2656,17.9032471,131.6144,145.866,151.8168,18.26207307,17.54154053,18.18117812,333.5033126,307.705644,330.5552378
e,147.6636,20.31732352,142.6304,149.7844,150.2136,22.14069999,19.82385221,19.35045155,490.2105958,392.9851166,374.439975
e,157.8324,20.29239045,192.1872,147.022,123.2956,37.39420485,18.16290494,20.47277755,1398.326556,329.891116,419.1346206
e,113.938,21.53331735,102.6284,118.0192,122.1528,20.87940405,21.61692928,23.49665194,435.9495134,467.2916314,552.0926522
e,102.0224,18.88488015,93.5152,105.2252,108.3748,18.55271864,19.06848932,19.56500767,344.203369,363.607285,382.789525
e,78.4112,30.17447455,72.1788,81.5996,78.5288,28.33419896,30.39459294,35.1310286,802.8268306,923.8312798,1234.189171
e,86.5044,40.74460431,94.4604,85.0916,72.9132,51.47735455,37.39183881,36.00072313,2649.918032,1398.149609,1296.052066
e,130.8848,18.11905983,184.6164,117.9656,56.3424,16.5162602,19.17929135,28.61872747,272.786851,367.8452166,819.0315622
e,166.2652,14.07637982,214.952,154.4216,99.2404,9.919722577,15.32657344,27.07241045,98.400896,234.9038534,732.9154078
e,172.732,16.83998147,221.2328,158.9304,116.438,13.84127899,19.64103754,21.48872625,191.5810042,385.7703558,461.765356
e,136.1472,39.30605974,150.0836,138.508,87.4524,47.92683394,37.32147285,41.10749487,2296.981411,1392.892336,1689.826134
e,150.1632,10.99438792,204.7868,137.9508,69.4244,4.449780417,12.95933561,19.59847659,19.80054576,167.9443794,384.1002846
e,153.5852,20.13334401,205.22,141.3776,80.978,17.01207806,22.04701835,20.13800179,289.4108,486.0710182,405.539116
e,148.2216,28.25735468,196.7836,135.2848,87.2864,26.76261518,30.48377419,26.99050898,716.237571,929.260489,728.487575
e,135.7908,29.71746684,162.0316,132.6388,83.0728,34.69987034,28.73501583,36.43470187,1204.081001,825.7011346,1327.4875
e,162.3888,26.65397596,245.3688,151.2848,2.1292,12.53127234,39.96105716,2.72259203,157.0327866,1596.886089,7.41250736
e,149.9968,26.28074561,242.7716,130.1536,8.614,9.703537161,36.9493438,31.13954727,94.15863344,1365.254007,969.671404
e,76.62,14.57689953,122.6936,60.8428,37.346,23.1959936,12.00008701,6.349982992,538.054119,144.0020882,40.322284
e,123.0844,35.97793319,183.6432,104.2212,61.428,45.28068787,35.76529422,21.57867503,2050.340694,1279.156271,465.639216
e,78.804,29.22333287,115.6508,67.1384,42.1572,39.53542284,26.86462442,15.241512,1563.049659,721.7080454,232.3036882
e,52.382,21.49867149,76.3704,44.526,29.944,29.59584437,19.45103915,11.56239006,875.9140038,378.342924,133.688864
e,89.224,31.13171091,155.936,65.074,38.7064,50.4692055,24.89412228,16.78974089,2547.140704,619.717324,281.895399
e,159.2704,20.86205368,246.7324,130.374,78.6396,10.84106961,28.56079348,15.97260504,117.5287902,815.718924,255.1241118
e,98.33,31.13668415,161.2528,77.186,42.2248,44.17812232,29.38796019,14.81558183,1951.706492,863.652204,219.501465
e,78.8884,30.58428265,104.3848,67.9464,68.3064,52.06710218,25.35924934,9.34398839,2710.983129,643.091527,87.31011904
e,75.614,21.69841017,113.9328,61.9524,45.3532,29.3818768,19.59060321,14.59201322,863.2946842,383.7917342,212.9268498
e,91.7184,11.16343592,146.362,74.6756,35.838,17.54916967,10.41617802,7.530561466,307.973356,108.4967646,56.709356
e,127.8852,41.10904549,186.1148,113.0156,51.7568,52.78233058,40.40050689,25.32543492,2785.974421,1632.200957,641.3776538
e,107.3712,46.11495864,152.3032,92.0536,68.36,78.03811421,39.09102617,8.37157094,6089.94727,1528.108327,70.0832
e,116.848,29.17558047,180.2572,99.4668,40.1012,37.18452162,28.31976161,15.94266473,1382.688648,802.0088978,254.1685586
e,108.034,42.16278032,152.2628,93.9072,64.804,73.17459762,34.9590187,7.145626914,5354.521736,1222.132988,51.059984
e,94.1864,26.96061674,141.784,79.6876,43.7888,40.6592541,23.75866171,10.66659245,1653.174944,564.4740062,113.7761946
e,55.6484,22.23892033,64.9,48.6836,67.498,38.70359673,18.44885609,5.404701287,1497.9684,340.360291,29.210796
e,112.6628,28.03158747,183.4224,89.3532,47.0636,39.10522188,26.45585851,13.3241268,1529.218378,699.9124498,177.532355
e,88.4044,12.44045259,150.4112,68.582,27.7772,19.03574833,12.04173061,3.534453304,362.3597146,145.003276,12.49236016
e,119.8432,14.32453189,197.5428,98.1584,27.7948,16.10024125,14.91763083,8.034269908,259.2177682,222.5357094,64.54949296
e,70.3404,9.936384042,122.6712,52.8576,23.0152,18.21458456,7.25002912,3.989356961,331.7710906,52.56292224,15.91496896
e,89.6384,16.61347782,158.2304,66.7664,27.5056,29.24337388,12.61065546,7.359427195,855.1749158,159.028631,54.16116864
e,43.9072,14.74533784,93.2712,24.8588,12.4212,28.69606333,11.01713495,3.956638796,823.4640506,121.3772626,15.65499056
e,44.4148,14.74499037,90.9812,26.5552,14.2488,27.97360267,11.4251544,3.99275576,782.5224466,130.534153,15.94209856
e,115.3364,36.30789494,184.6564,96.392,31.24,35.99218719,40.34531864,30.11237619,1295.437539,1627.744736,906.7552
e,61.8464,27.10736444,125.6184,38.8868,12.9292,44.48324608,24.10612341,13.40454353,1978.759181,581.1051858,179.6817874
e,25.456,28.71001331,55.3032,14.63,3.1992,61.19133983,18.44631942,4.464383424,3744.38007,340.2667,19.93071936
e,100.1384,28.21483378,95.4688,104.2712,91.1452,25.25904643,28.09558062,40.67831015,638.0194266,789.3616506,1654.724917
e,99.8816,17.65191155,97.994,102.4128,91.7972,17.57046283,17.58260493,24.56444732,308.721164,309.1479962,603.4120722
e,91.1648,24.38576718,89.1936,92.97,86.97,22.28179793,24.66014396,31.0593931,496.478519,608.1227,964.6859
e,113.278,28.80885829,110.9724,119.1216,89.2104,25.8463235,28.41824086,45.47612705,668.0324382,807.5964134,2068.078132
e,91.6912,25.22409647,94.2324,96.226,61.6332,25.4252471,25.77897834,29.61313657,646.4431902,664.555724,876.9378578
e,116.082,30.78742724,122.5212,115.3052,103.1436,31.050719,30.88174951,40.33651174,964.1471506,953.682453,1627.034179
e,111.696,36.97073957,107.4108,115.7936,101.7888,33.61514604,37.1413166,49.82345025,1129.978043,1379.477399,2482.376195
e,160.0104,41.17978985,150.7532,164.32,162.0428,38.85052754,40.8336332,50.68421616,1509.36349,1667.3856,2568.889768
e,113.9136,42.32607394,107.5244,119.6268,101.538,40.27468441,41.47435258,55.04330437,1622.050205,1720.121922,3029.765356
e,90.7304,21.82217487,88.0512,95.8368,71.6488,21.21272681,21.80604883,30.27220274,449.9797786,475.5037658,916.4062586
e,126.29,36.6310292,132.6548,123.9992,121.3456,39.11407467,37.77260382,45.19760791,1529.910837,1426.769599,2042.823761
e,121.1724,40.39276517,111.8244,123.7016,132.7736,37.89225732,41.45430927,42.77509489,1435.823165,1718.459757,1829.708743
e,129.6632,22.3734165,125.5144,130.6192,135.2468,20.33320911,22.12382859,31.00601699,413.4393926,489.4637914,961.3730898
e,98.2916,33.99366072,86.7808,103.5528,101.4932,29.14114533,34.45227441,48.25877282,849.2063514,1186.959212,2328.909154
e,82.184,19.54078156,74.3048,86.8924,78.8532,17.75071539,18.93665288,33.83129394,315.087897,358.5968222,1144.55645
e,82.3596,15.54245437,75.762,85.3892,84.3016,14.88152398,15.55455314,24.53631263,221.459756,241.9441234,602.0306374
e,88.6112,27.13396459,92.5136,86.8252,87.5876,33.15731315,25.37953989,27.68689087,1099.407415,644.121045,766.5639262
e,61.516,27.26593743,62.9888,60.2132,64.2628,32.4276776,26.48286514,28.60317703,1051.554275,701.3421458,818.1417362
e,116.3068,45.3253734,117.4888,115.282,118.3512,41.86462319,46.23012953,53.27218278,1752.646675,2137.224876,2837.925459
e,90.5536,41.16499395,92.548,90.838,83.88,37.11220414,42.24613303,48.35893299,1377.315696,1784.735756,2338.5864
e,66.252,18.6454846,67.412,69.1476,48.1052,18.84458161,20.75345307,14.53378591,355.118256,430.7058142,211.230933
e,81.754,20.62345955,83.3228,86.3588,53.8696,21.80112383,21.60569514,22.92802207,475.2890002,466.8060626,525.6941958
e,71.4292,20.9296963,73.3696,72.4524,61.0808,21.54281773,21.33407917,23.92593303,464.0929958,455.1429342,572.4502714
e,109.5488,30.39850685,110.806,108.3656,112.382,28.63497798,31.37638502,35.02301066,819.961964,984.4775366,1226.611276
e,130.5684,43.62684175,120.5276,133.0144,144.3548,38.84596811,45.20112159,48.78154689,1509.009238,2043.141393,2379.639317
e,88.1368,3.831407804,96.9512,84.4824,83.3296,3.763724028,4.187707038,4.027625087,14.16561856,17.53689024,16.22176384
e,81.1544,6.087837107,95.9016,75.3448,72.4684,6.871966053,6.254815182,6.544203652,47.22391744,39.12271296,42.82660144
e,104.8572,4.260329583,119.8728,99.3264,93.8036,5.355429036,4.73344093,5.160409581,28.68062016,22.40546304,26.62982704
e,108.6,3.80462876,137.3004,98.3152,86.3156,7.067882274,3.795345697,4.933801439,49.95495984,14.40464896,24.34239664
e,87.7316,17.44716485,114.6688,77.8428,67.7948,27.37809173,14.46171802,9.440290936,749.5599066,209.1412882,89.11909296
e,49.5812,10.25203426,53.6948,47.8656,47.5972,11.35820641,10.23044166,8.974750813,129.008853,104.6619366,80.54615216
e,109.382,5.227473195,119.2076,105.7184,102.3576,3.335701162,6.365461605,6.928558453,11.12690224,40.51910144,48.00492224
e,103.2572,4.94641771,125.2324,95.076,87.942,9.046678409,5.296170692,5.817579909,81.84239024,28.049424,33.844236
e,121.3612,4.562492144,126.7548,119.5548,116.476,3.637729644,5.219482442,4.750812983,13.23307696,27.24299696,22.570224
e,108.9364,6.538956724,122.7652,103.8244,99.0124,8.465581431,7.345200109,8.977452102,71.66606896,53.95196464,80.59464624
e,99.0384,5.507097733,111.2892,94.3176,91.3324,7.413067068,5.300861273,5.191638493,54.95356336,28.09913024,26.95311024
e,233.8456,35.72299204,232.2608,235.3424,230.1448,39.14881331,34.8011661,37.7748148,1532.629583,1211.121162,1426.936633
e,112.204,53.61258792,122.5404,112.3432,84.522,55.79611069,51.63650466,59.3784533,3113.205968,2666.328614,3525.800716
e,133.214,29.94505976,149.122,128.4768,115.556,32.67209078,29.74351462,25.63070939,1067.465516,884.6766618,656.933264
e,97.9508,21.18957242,106.1284,94.6568,93.5856,25.01786389,20.48436999,15.94546558,625.8935134,419.6094138,254.2578726
e,67.6688,13.15412888,74.1048,64.4084,67.5492,16.06071658,13.25787349,14.72427857,257.946617,175.7712094,216.8043794
e,65.7376,29.12105675,81.8944,59.2732,56.5732,41.21928734,27.46344774,26.96642063,1699.029649,754.2409618,727.1878418
e,96.3776,7.659544258,100.366,94.4524,95.9988,9.431396715,7.474793257,9.816414751,88.951244,55.87253424,96.36199856
e,98.3188,15.37440622,95.228,98.238,106.7304,11.22401069,16.51938728,22.28508281,125.978416,272.890156,496.6249158
e,75.0736,12.2863576,70.1388,75.1708,87.4364,11.53919991,12.68179906,15.72512496,133.1531346,160.8280274,247.279555
e,52.6836,13.82780861,52.0584,51.2184,61.83,11.95303265,14.21901197,19.29709564,142.8749894,202.1803014,372.3779
e,112.7476,10.50976185,113.926,111.2084,117.8436,9.863494513,11.03420905,13.15826505,97.288524,121.7537694,173.139939
e,120.9524,7.691380516,110.4452,122.6584,139.5936,5.484651034,8.782716518,14.5701489,30.08139696,77.13610944,212.289239
e,106.2952,11.99633515,91.0976,109.2684,130.7148,10.63925158,12.41410333,14.44691874,113.1936742,154.1099614,208.713461
e,74.3876,18.15816528,63.9424,75.9384,93.792,15.30933971,18.98410402,21.55439482,234.3758822,360.3962054,464.591936
e,45.7624,12.95353026,45.2136,44.4876,53.754,16.59570954,13.25027721,15.90770518,275.417575,175.5698462,253.055084
e,226.5548,23.09318075,240.3752,224.1272,202.7608,17.96006751,24.9414318,30.01001805,322.564025,622.0750202,900.6011834
e,119.2148,32.80719221,142.6532,111.9392,95.1328,39.98632929,32.74570359,29.8408573,1598.90653,1072.281103,890.4767642
e,70.7476,38.92531174,88.494,64.8152,54.5804,53.16298302,37.68180793,28.26564586,2826.302764,1419.918649,798.9467358
e,142.2604,64.39899838,156.1224,139.0352,122.8092,64.45925394,65.23130813,60.56177008,4154.995418,4255.123561,3667.727995
e,94.5692,48.60773201,108.8816,90.9924,75.432,50.88108078,49.023761,41.56925518,2588.884381,2403.329142,1728.002976
e,99.2228,13.77761809,114.1688,94.5192,83.7596,23.23394729,12.1551648,11.57802262,539.8163066,147.7480314,134.0506078
e,157.712,41.68239264,182.5164,150.6452,128.9428,45.3498504,43.09553245,44.52596914,2056.608931,1857.224917,1982.561928
e,101.9156,37.75262212,115.5652,97.7064,87.8804,45.09394803,35.7508741,30.43979789,2033.464149,1278.124999,926.5812958
e,89.7292,24.7795857,94.6,87.3948,88.918,30.71014165,23.38061875,21.34563365,943.1128,546.653333,455.636076
e,108.074,45.0004236,125.3876,102.8532,89.4776,51.45404713,43.51286304,37.81189096,2647.518966,1893.36925,1429.739098
e,73.9456,29.16147185,78.1872,72.0944,72.4016,32.93696034,28.23018046,27.88158384,1084.843356,796.9430886,777.3827174
e,148.2628,53.16960914,174.176,141.0972,117.1732,54.27364207,53.8794706,53.56737068,2945.628224,2902.997352,2869.463202
e,95.5632,13.85076192,112.6492,90.3112,77.7884,21.4002369,12.54451093,9.240282758,457.9701394,157.3647546,85.38282544
e,127.0148,29.8921157,152.5696,119.466,98.7364,42.16709091,29.62050715,30.10268618,1778.063556,877.374444,906.171715
e,88.7544,28.24829341,125.932,74.608,63.9768,43.62442637,24.99012477,21.8603262,1903.090576,624.506336,477.8738618
e,123.2896,4.688723903,118.8304,124.4104,129.1216,5.117581054,4.663000305,4.77564796,26.18963584,21.74357184,22.80681344
e,123.4768,6.210109642,120.386,124.5104,125.652,7.809853008,5.862311135,6.15308833,60.993804,34.36669184,37.860496
e,160.7708,17.53227502,161.8628,160.4228,159.4724,19.02539293,17.2371471,15.77371352,361.9655762,297.1192402,248.8100382
e,154.824,11.21817383,158.3772,153.5364,152.2512,13.88047982,11.58467414,12.29449058,192.6677202,134.204675,151.1544986
